mode,kernel,dtype,N,misaligned,tail_multiple,mean_GFLOPs,mean_CPE,count
SIMD,saxpy,f32,544578,1,0,13.792818888888888,0.5081405555555556,18.0
SIMD,saxpy,f32,544578,1,1,17.64008955555556,0.39690516666666675,18.0
SIMD,saxpy,f32,758688,0,0,13.224305499999998,0.5322604444444444,18.0
SIMD,saxpy,f32,758688,0,1,17.277444444444445,0.4096763333333333,18.0
SIMD,saxpy,f32,758688,1,0,12.652727222222222,0.5537490555555556,18.0
SIMD,saxpy,f32,758688,1,1,17.336701944444442,0.4038166111111111,18.0
SIMD,saxpy,f32,1056978,0,0,13.220385499999999,0.5298705555555555,18.0
SIMD,saxpy,f32,1056978,0,1,14.420706222222224,0.4905262777777778,18.0
SIMD,saxpy,f32,1056978,1,0,14.16250438888889,0.5000268333333333,18.0
SIMD,saxpy,f32,1056978,1,1,14.774900222222222,0.47894894444444447,18.0
SIMD,saxpy,f32,1472547,0,0,14.871065611111113,0.47596727777777775,18.0
SIMD,saxpy,f32,1472547,0,1,13.01711761111111,0.5580146666666665,18.0
SIMD,saxpy,f32,1472547,1,0,13.967571833333333,0.5027927222222223,18.0
SIMD,saxpy,f32,1472547,1,1,16.501258333333332,0.4251482222222222,18.0
SIMD,saxpy,f32,2051504,0,0,12.797437888888888,0.5560798888888888,18.0
SIMD,saxpy,f32,2051504,0,1,13.118093000000002,0.5358053333333334,18.0
SIMD,saxpy,f32,2051504,1,0,12.319521611111112,0.5738060555555555,18.0
SIMD,saxpy,f32,2051504,1,1,9.900576333333333,0.7879433888888889,18.0
SIMD,saxpy,f32,2858088,0,0,9.679025833333334,0.7309347222222222,18.0
SIMD,saxpy,f32,2858088,0,1,11.282107833333335,0.6238110000000001,18.0
SIMD,saxpy,f32,2858088,1,0,11.158293944444445,0.6295463333333333,18.0
SIMD,saxpy,f32,2858088,1,1,10.226458555555556,0.6920626666666667,18.0
SIMD,saxpy,f32,3981793,0,0,8.078247611111111,0.8717553888888889,18.0
SIMD,saxpy,f32,3981793,0,1,8.142207555555556,0.8650747777777777,18.0
SIMD,saxpy,f32,3981793,1,0,5.903739833333334,1.2366290555555555,18.0
SIMD,saxpy,f32,3981793,1,1,7.93767288888889,0.886158,18.0
SIMD,saxpy,f32,5547302,0,0,7.583118555555556,0.9254443333333333,18.0
SIMD,saxpy,f32,5547302,0,1,6.791856388888889,1.0453686666666668,18.0
SIMD,saxpy,f32,5547302,1,0,6.647528833333333,1.0603793333333331,18.0
SIMD,saxpy,f32,5547302,1,1,7.173322944444444,0.9811940555555554,18.0
SIMD,saxpy,f32,7728318,0,0,6.784026444444446,1.0359885555555555,18.0
SIMD,saxpy,f32,7728318,0,1,6.932917944444444,1.0122801666666668,18.0
SIMD,saxpy,f32,7728318,1,0,6.670479944444445,1.0536254444444444,18.0
SIMD,saxpy,f32,7728318,1,1,6.516095333333334,1.0789512777777779,18.0
SIMD,saxpy,f32,10766836,0,0,6.9032878888888884,1.0147900555555556,18.0
SIMD,saxpy,f32,10766836,0,1,6.663344055555556,1.0564125,18.0
SIMD,saxpy,f32,10766836,1,0,6.39854738888889,1.101981277777778,18.0
SIMD,saxpy,f32,10766836,1,1,6.620287111111111,1.0582011111111111,18.0
SIMD,saxpy,f32,15000000,0,0,6.493085444444444,1.079115111111111,18.0
SIMD,saxpy,f32,15000000,0,1,5.881525444444446,1.2013328333333333,18.0
SIMD,saxpy,f32,15000000,1,0,6.476358944444445,1.0832411666666666,18.0
SIMD,saxpy,f32,15000000,1,1,6.265028222222224,1.1267847777777777,18.0
SIMD,saxpy,f64,1000,0,0,17.431773315789474,0.40258178947368417,19.0
SIMD,saxpy,f64,1000,0,1,17.19628678947368,0.4080263157894737,19.0
SIMD,saxpy,f64,1000,1,0,11.618874157894739,0.603688947368421,19.0
SIMD,saxpy,f64,1000,1,1,10.4659945,0.6688888888888889,18.0
SIMD,saxpy,f64,1393,0,0,21.453427722222226,0.326349,18.0
SIMD,saxpy,f64,1393,0,1,20.084890833333333,0.3485483333333333,18.0
SIMD,saxpy,f64,1393,1,0,14.743945210526318,0.4749095789473684,19.0
SIMD,saxpy,f64,1393,1,1,13.379147444444444,0.5233111666666667,18.0
SIMD,saxpy,f64,1941,0,0,34.751179388888886,0.20144627777777777,18.0
SIMD,saxpy,f64,1941,0,1,21.739803789473687,0.3220125789473684,19.0
SIMD,saxpy,f64,1941,1,0,14.639961611111111,0.4782092777777777,18.0
SIMD,saxpy,f64,1941,1,1,13.405746444444445,0.5222252777777778,18.0
SIMD,saxpy,f64,2704,0,0,36.163360315789475,0.19360163157894736,19.0
SIMD,saxpy,f64,2704,0,1,23.016986000000003,0.30417905263157896,19.0
SIMD,saxpy,f64,2704,1,0,20.541457388888887,0.34090627777777777,18.0
SIMD,saxpy,f64,2704,1,1,15.23437427777778,0.459864,18.0
SIMD,saxpy,f64,3767,0,0,24.770408388888892,0.28300177777777774,18.0
SIMD,saxpy,f64,3767,0,1,20.680564722222226,0.34016166666666664,18.0
SIMD,saxpy,f64,3767,1,0,14.887674333333333,0.4703802222222222,18.0
SIMD,saxpy,f64,3767,1,1,10.54698588888889,0.6649412222222222,18.0
SIMD,saxpy,f64,5248,0,0,21.33907222222222,0.3280486111111111,18.0
SIMD,saxpy,f64,5248,0,1,20.08783905555556,0.34850311111111115,18.0
SIMD,saxpy,f64,5248,1,0,13.275355166666667,0.5273068888888888,18.0
SIMD,saxpy,f64,5248,1,1,14.136180222222222,0.4952998333333334,18.0
SIMD,saxpy,f64,7312,0,0,21.91537,0.3194156842105263,19.0
SIMD,saxpy,f64,7312,0,1,13.458674333333335,0.536025222222222,18.0
SIMD,saxpy,f64,7312,1,0,15.105293277777779,0.4634503333333334,18.0
SIMD,saxpy,f64,7312,1,1,14.280138722222224,0.4902861666666667,18.0
SIMD,saxpy,f64,10186,0,0,21.097002444444442,0.3318091111111111,18.0
SIMD,saxpy,f64,10186,0,1,21.09492461111111,0.33185,18.0
SIMD,saxpy,f64,10186,1,0,15.066829277777778,0.46461311111111114,18.0
SIMD,saxpy,f64,10186,1,1,14.193583277777778,0.49321233333333325,18.0
SIMD,saxpy,f64,14191,0,0,20.546154833333336,0.34070933333333336,18.0
SIMD,saxpy,f64,14191,0,1,20.510215277777775,0.34132944444444446,18.0
SIMD,saxpy,f64,14191,1,0,15.126141499999997,0.4627815555555555,18.0
SIMD,saxpy,f64,14191,1,1,15.07195538888889,0.4644825555555555,18.0
SIMD,saxpy,f64,19771,0,0,19.1303735,0.36599666666666664,18.0
SIMD,saxpy,f64,19771,0,1,20.21280710526316,0.3463207894736843,19.0
SIMD,saxpy,f64,19771,1,0,15.137448947368421,0.4624357894736842,19.0
SIMD,saxpy,f64,19771,1,1,14.568764333333332,0.486598,18.0
SIMD,saxpy,f64,27544,0,0,20.134270789473685,0.34774452631578945,19.0
SIMD,saxpy,f64,27544,0,1,20.216748166666665,0.34625005555555555,18.0
SIMD,saxpy,f64,27544,1,0,15.23020527777778,0.4596164444444445,18.0
SIMD,saxpy,f64,27544,1,1,14.33914538888889,0.4881936666666665,18.0
SIMD,saxpy,f64,38374,0,0,20.019066444444444,0.3496676111111111,18.0
SIMD,saxpy,f64,38374,0,1,16.182346277777775,0.45019561111111117,18.0
SIMD,saxpy,f64,38374,1,0,13.416246944444445,0.5344752222222222,18.0
SIMD,saxpy,f64,38374,1,1,14.294632944444443,0.4902711111111111,18.0
SIMD,saxpy,f64,53461,0,0,19.373479055555556,0.3613211111111111,18.0
SIMD,saxpy,f64,53461,0,1,18.477590722222224,0.3788431666666667,18.0
SIMD,saxpy,f64,53461,1,0,13.018473666666665,0.5489246111111111,18.0
SIMD,saxpy,f64,53461,1,1,14.173740055555557,0.49389272222222236,18.0
SIMD,saxpy,f64,74480,0,0,15.50828222222222,0.4526630555555556,18.0
SIMD,saxpy,f64,74480,0,1,14.748905833333335,0.4762452222222222,18.0
SIMD,saxpy,f64,74480,1,0,10.214334555555556,0.6866577777777779,18.0
SIMD,saxpy,f64,74480,1,1,10.844129944444445,0.6483577777777777,18.0
SIMD,saxpy,f64,103763,0,0,11.972234666666667,0.5931450000000001,18.0
SIMD,saxpy,f64,103763,0,1,8.8202375,0.8224222777777778,18.0
SIMD,saxpy,f64,103763,1,0,8.899080055555556,0.7891353888888889,18.0
SIMD,saxpy,f64,103763,1,1,8.600138000000001,0.8189816111111112,18.0
SIMD,saxpy,f64,144560,0,0,10.652726055555554,0.6571349444444443,18.0
SIMD,saxpy,f64,144560,0,1,10.314257111111111,0.6809080555555556,18.0
SIMD,saxpy,f64,144560,1,0,7.717390833333334,0.9071285555555555,18.0
SIMD,saxpy,f64,144560,1,1,7.551061777777777,0.9291460555555555,18.0
SIMD,saxpy,f64,201396,0,0,6.6548971111111115,1.0609391111111113,18.0
SIMD,saxpy,f64,201396,0,1,6.950540555555555,1.0107680555555556,18.0
SIMD,saxpy,f64,201396,1,0,6.898232277777777,1.0168529444444443,18.0
SIMD,saxpy,f64,201396,1,1,6.488160722222222,1.0918822777777777,18.0
SIMD,saxpy,f64,280578,0,0,9.298482388888889,0.7540125,18.0
SIMD,saxpy,f64,280578,0,1,6.437614888888889,1.1001616666666665,18.0
SIMD,saxpy,f64,280578,1,0,6.8803304999999995,1.0228969444444445,18.0
SIMD,saxpy,f64,280578,1,1,6.1227422222222225,1.1505665555555558,18.0
SIMD,saxpy,f64,390892,0,0,8.444572055555556,0.8456894444444445,18.0
SIMD,saxpy,f64,390892,0,1,8.736034444444446,0.8071927222222222,18.0
SIMD,saxpy,f64,390892,1,0,6.323835888888889,1.134246833333333,18.0
SIMD,saxpy,f64,390892,1,1,6.713280611111111,1.043917888888889,18.0
SIMD,saxpy,f64,544578,0,0,6.718711833333334,1.0535407777777777,18.0
SIMD,saxpy,f64,544578,0,1,6.825618222222223,1.0272626111111112,18.0
SIMD,saxpy,f64,544578,1,0,6.608140555555555,1.0656875555555556,18.0
SIMD,saxpy,f64,544578,1,1,6.530219944444443,1.0788071666666665,18.0
SIMD,saxpy,f64,758688,0,0,6.710742611111112,1.0549523333333335,18.0
SIMD,saxpy,f64,758688,0,1,6.158657944444444,1.1664184444444448,18.0
SIMD,saxpy,f64,758688,1,0,6.414260722222221,1.0946669444444443,18.0
SIMD,saxpy,f64,758688,1,1,6.253774166666667,1.1279581666666667,18.0
SIMD,saxpy,f64,1056978,0,0,5.749406222222223,1.2497619444444448,18.0
SIMD,saxpy,f64,1056978,0,1,5.978269277777778,1.1818280555555554,18.0
SIMD,saxpy,f64,1056978,1,0,5.6911081111111095,1.2463940555555557,18.0
SIMD,saxpy,f64,1056978,1,1,6.056533277777778,1.1870546666666668,18.0
SIMD,saxpy,f64,1472547,0,0,5.213330055555556,1.3551754444444442,18.0
SIMD,saxpy,f64,1472547,0,1,4.943907222222222,1.4573547777777778,18.0
SIMD,saxpy,f64,1472547,1,0,4.748973777777778,1.488985722222222,18.0
SIMD,saxpy,f64,1472547,1,1,4.303005222222223,1.6502757222222222,18.0
SIMD,saxpy,f64,2051504,0,0,3.9837236666666667,1.7615461111111113,18.0
SIMD,saxpy,f64,2051504,0,1,4.052062666666666,1.734771888888889,18.0
SIMD,saxpy,f64,2051504,1,0,3.8783108333333343,1.8166648888888888,18.0
SIMD,saxpy,f64,2051504,1,1,3.8237372777777776,1.8469740555555556,18.0
SIMD,saxpy,f64,2858088,0,0,3.6062688333333335,1.9505540555555558,18.0
SIMD,saxpy,f64,2858088,0,1,3.647830666666666,1.9271983888888886,18.0
SIMD,saxpy,f64,2858088,1,0,3.8117514444444445,1.8412550555555558,18.0
SIMD,saxpy,f64,2858088,1,1,3.485289444444445,2.013081888888889,18.0
SIMD,saxpy,f64,3981793,0,0,3.4071209444444444,2.0593043333333334,18.0
SIMD,saxpy,f64,3981793,0,1,3.501264777777778,2.0071624999999993,18.0
SIMD,saxpy,f64,3981793,1,0,3.419518666666667,2.0544506666666664,18.0
SIMD,saxpy,f64,3981793,1,1,3.3127005,2.1199369999999997,18.0
SIMD,saxpy,f64,5547302,0,0,3.2613103333333333,2.1566731666666663,18.0
SIMD,saxpy,f64,5547302,0,1,3.4066838888888893,2.0576532222222226,18.0
SIMD,saxpy,f64,5547302,1,0,3.4134927777777775,2.0546348888888892,18.0
SIMD,saxpy,f64,5547302,1,1,3.160505611111111,2.222982444444445,18.0
SIMD,saxpy,f64,7728318,0,0,3.2649256111111113,2.1480078888888894,18.0
SIMD,saxpy,f64,7728318,0,1,3.1601806666666667,2.2289595555555564,18.0
SIMD,saxpy,f64,7728318,1,0,3.1523889444444446,2.224417111111111,18.0
SIMD,saxpy,f64,7728318,1,1,3.0021866666666663,2.333747277777778,18.0
SIMD,saxpy,f64,10766836,0,0,3.2539955000000003,2.156704,18.0
SIMD,saxpy,f64,10766836,0,1,3.2268918888888884,2.1713094444444447,18.0
SIMD,saxpy,f64,10766836,1,0,3.2297906111111114,2.1713249444444442,18.0
SIMD,saxpy,f64,10766836,1,1,2.803275722222222,2.5067376111111113,18.0
SIMD,saxpy,f64,15000000,0,0,3.2045276666666664,2.1878175555555557,18.0
SIMD,saxpy,f64,15000000,0,1,3.2259938333333333,2.1726248888888886,18.0
SIMD,saxpy,f64,15000000,1,0,2.9781940000000002,2.352077222222222,18.0
SIMD,saxpy,f64,15000000,1,1,3.198903111111111,2.191738,18.0
SIMD,saxpy,i32,1000,0,0,23.664121833333333,0.29932427777777776,18.0
SIMD,saxpy,i32,1000,0,1,34.05957833333334,0.2061111111111111,18.0
SIMD,saxpy,i32,1000,1,0,18.79916366666667,0.3724103888888889,18.0
SIMD,saxpy,i32,1000,1,1,17.048188944444448,0.4106666666666667,18.0
SIMD,saxpy,i32,1393,0,0,28.087825555555554,0.25085588888888893,18.0
SIMD,saxpy,i32,1393,0,1,37.34334536842105,0.18883900000000003,19.0
SIMD,saxpy,i32,1393,1,0,22.63811122222222,0.30935616666666665,18.0
SIMD,saxpy,i32,1393,1,1,20.209947421052632,0.3466014736842105,19.0
SIMD,saxpy,i32,1941,0,0,31.49106338888888,0.222751,18.0
SIMD,saxpy,i32,1941,0,1,32.48271066666667,0.21568194444444447,18.0
SIMD,saxpy,i32,1941,1,0,28.185597111111115,0.24885694444444445,18.0
SIMD,saxpy,i32,1941,1,1,20.791811333333335,0.33669644444444446,18.0
SIMD,saxpy,i32,2704,0,0,29.188849105263163,0.24089610526315786,19.0
SIMD,saxpy,i32,2704,0,1,40.61997155555555,0.17244,18.0
SIMD,saxpy,i32,2704,1,0,25.532326166666664,0.27431944444444445,18.0
SIMD,saxpy,i32,2704,1,1,21.050376944444444,0.3325833888888889,18.0
SIMD,saxpy,i32,3767,0,0,33.89857555555555,0.20671983333333335,18.0
SIMD,saxpy,i32,3767,0,1,45.477627777777776,0.1540795,18.0
SIMD,saxpy,i32,3767,1,0,29.02008452631579,0.24128157894736846,19.0
SIMD,saxpy,i32,3767,1,1,26.521944833333336,0.26397366666666666,18.0
SIMD,saxpy,i32,5248,0,0,41.36751936842105,0.17351089473684211,19.0
SIMD,saxpy,i32,5248,0,1,48.34519794444444,0.14601866666666663,18.0
SIMD,saxpy,i32,5248,1,0,31.262533388888894,0.2249202777777778,18.0
SIMD,saxpy,i32,5248,1,1,26.788446,0.26132757894736847,19.0
SIMD,saxpy,i32,7312,0,0,23.750254333333334,0.29481666666666667,18.0
SIMD,saxpy,i32,7312,0,1,45.43006944444444,0.1543431111111111,18.0
SIMD,saxpy,i32,7312,1,0,26.777440055555555,0.2615098888888889,18.0
SIMD,saxpy,i32,7312,1,1,20.31278822222222,0.3450112222222222,18.0
SIMD,saxpy,i32,10186,0,0,24.507594736842105,0.2856355789473684,19.0
SIMD,saxpy,i32,10186,0,1,38.53597744444445,0.18165461111111114,18.0
SIMD,saxpy,i32,10186,1,0,24.967063333333332,0.2803786666666667,18.0
SIMD,saxpy,i32,10186,1,1,18.757662444444446,0.3735601666666667,18.0
SIMD,saxpy,i32,14191,0,0,26.6307575,0.2640082777777778,18.0
SIMD,saxpy,i32,14191,0,1,40.73519342105263,0.17186584210526315,19.0
SIMD,saxpy,i32,14191,1,0,27.68266222222222,0.2542819444444444,18.0
SIMD,saxpy,i32,14191,1,1,28.390538333333332,0.2465667222222222,18.0
SIMD,saxpy,i32,19771,0,0,27.559885166666664,0.25400483333333335,18.0
SIMD,saxpy,i32,19771,0,1,39.69907655555554,0.17639766666666667,18.0
SIMD,saxpy,i32,19771,1,0,28.665934999999998,0.24420100000000003,18.0
SIMD,saxpy,i32,19771,1,1,28.551712631578948,0.2451727894736842,19.0
SIMD,saxpy,i32,27544,0,0,27.066452777777776,0.25862877777777776,18.0
SIMD,saxpy,i32,27544,0,1,39.36878368421053,0.17781026315789475,19.0
SIMD,saxpy,i32,27544,1,0,28.735559315789477,0.24360557894736845,19.0
SIMD,saxpy,i32,27544,1,1,28.1811815,0.24839966666666666,18.0
SIMD,saxpy,i32,38374,0,0,38.03252472222222,0.1840627777777778,18.0
SIMD,saxpy,i32,38374,0,1,38.47065777777777,0.18207566666666666,18.0
SIMD,saxpy,i32,38374,1,0,29.096456333333336,0.24058172222222224,18.0
SIMD,saxpy,i32,38374,1,1,28.501358166666666,0.24560666666666664,18.0
SIMD,saxpy,i32,53461,0,0,37.00067566666666,0.18928722222222222,18.0
SIMD,saxpy,i32,53461,0,1,39.24684772222221,0.1783792777777778,18.0
SIMD,saxpy,i32,53461,1,0,29.089139888888887,0.24064066666666667,18.0
SIMD,saxpy,i32,53461,1,1,28.394992944444443,0.24665183333333335,18.0
SIMD,saxpy,i32,74480,0,0,36.08321055555555,0.19405272222222222,18.0
SIMD,saxpy,i32,74480,0,1,38.3178535,0.18269650000000004,18.0
SIMD,saxpy,i32,74480,1,0,27.856010277777777,0.25129799999999997,18.0
SIMD,saxpy,i32,74480,1,1,26.50802988888889,0.2642805555555556,18.0
SIMD,saxpy,i32,103763,0,0,36.792445944444445,0.19029005555555556,18.0
SIMD,saxpy,i32,103763,0,1,37.81464711111111,0.1851142222222222,18.0
SIMD,saxpy,i32,103763,1,0,26.100131166666667,0.2684811666666666,18.0
SIMD,saxpy,i32,103763,1,1,26.818463055555558,0.2610362777777777,18.0
SIMD,saxpy,i32,144560,0,0,27.7201635,0.2532257777777778,18.0
SIMD,saxpy,i32,144560,0,1,28.637863111111105,0.24583983333333334,18.0
SIMD,saxpy,i32,144560,1,0,25.90017011111111,0.27204455555555557,18.0
SIMD,saxpy,i32,144560,1,1,23.297362055555553,0.300559,18.0
SIMD,saxpy,i32,201396,0,0,20.367860166666663,0.34727622222222226,18.0
SIMD,saxpy,i32,201396,0,1,21.750206388888884,0.3259345555555556,18.0
SIMD,saxpy,i32,201396,1,0,18.293762722222223,0.38629088888888885,18.0
SIMD,saxpy,i32,201396,1,1,17.279382944444446,0.4060716666666667,18.0
SIMD,saxpy,i32,280578,0,0,15.942308222222225,0.44019905555555555,18.0
SIMD,saxpy,i32,280578,0,1,21.57683677777778,0.32442533333333334,18.0
SIMD,saxpy,i32,280578,1,0,14.635201055555557,0.4806102777777777,18.0
SIMD,saxpy,i32,280578,1,1,14.789816722222222,0.47401311111111116,18.0
SIMD,saxpy,i32,390892,0,0,13.567552166666665,0.5169591666666666,18.0
SIMD,saxpy,i32,390892,0,1,14.586722055555555,0.4938921111111111,18.0
SIMD,saxpy,i32,390892,1,0,13.335724444444445,0.5256112777777777,18.0
SIMD,saxpy,i32,390892,1,1,13.636570777777779,0.515042611111111,18.0
SIMD,saxpy,i32,544578,0,0,13.535221388888887,0.5174162777777778,18.0
SIMD,saxpy,i32,544578,0,1,13.537548055555556,0.5181046111111111,18.0
SIMD,saxpy,i32,544578,1,0,13.221195277777777,0.5311589444444444,18.0
SIMD,saxpy,i32,544578,1,1,12.545316222222223,0.5692028888888889,18.0
SIMD,saxpy,i32,758688,0,0,13.622544833333334,0.5139843333333334,18.0
SIMD,saxpy,i32,758688,0,1,13.307972166666666,0.5270362222222222,18.0
SIMD,saxpy,i32,758688,1,0,12.931008333333333,0.5417665555555556,18.0
SIMD,saxpy,i32,758688,1,1,13.344747,0.5248006666666666,18.0
SIMD,saxpy,i32,1056978,0,0,13.2745455,0.5276075555555555,18.0
SIMD,saxpy,i32,1056978,0,1,13.571450111111112,0.5189645,18.0
SIMD,saxpy,i32,1056978,1,0,12.43229638888889,0.5652354444444444,18.0
SIMD,saxpy,i32,1056978,1,1,14.178730055555555,0.4979662777777778,18.0
SIMD,saxpy,i32,1472547,0,0,11.228191277777778,0.7226682777777778,18.0
SIMD,saxpy,i32,1472547,0,1,13.022987055555555,0.5390735555555556,18.0
SIMD,saxpy,i32,1472547,1,0,13.432707722222224,0.5219902222222221,18.0
SIMD,saxpy,i32,1472547,1,1,13.564401777777778,0.5173502777777779,18.0
SIMD,saxpy,i32,2051504,0,0,11.460370888888889,0.6197277222222222,18.0
SIMD,saxpy,i32,2051504,0,1,12.430350222222224,0.5782501111111111,18.0
SIMD,saxpy,i32,2051504,1,0,10.75679677777778,0.6648276666666667,18.0
SIMD,saxpy,i32,2051504,1,1,12.188764666666666,0.6044141111111112,18.0
SIMD,saxpy,i32,2858088,0,0,9.2248995,0.7718867222222222,18.0
SIMD,saxpy,i32,2858088,0,1,7.224129833333334,1.023844888888889,18.0
SIMD,saxpy,i32,2858088,1,0,9.519955222222222,0.7492022222222222,18.0
SIMD,saxpy,i32,2858088,1,1,8.252976833333332,0.9559111666666664,18.0
SIMD,saxpy,i32,3981793,0,0,7.553399277777777,0.9317566666666666,18.0
SIMD,saxpy,i32,3981793,0,1,7.648701555555555,0.9272116111111112,18.0
SIMD,saxpy,i32,3981793,1,0,7.223456500000001,0.9844658333333334,18.0
SIMD,saxpy,i32,3981793,1,1,7.257573166666666,0.9750917222222222,18.0
SIMD,saxpy,i32,5547302,0,0,6.988969833333333,1.0068512777777778,18.0
SIMD,saxpy,i32,5547302,0,1,7.028423499999999,1.0030152777777779,18.0
SIMD,saxpy,i32,5547302,1,0,7.105926055555554,0.9905739444444445,18.0
SIMD,saxpy,i32,5547302,1,1,7.093634777777778,0.9904233888888887,18.0
SIMD,saxpy,i32,7728318,0,0,6.81222211111111,1.0386608333333334,18.0
SIMD,saxpy,i32,7728318,0,1,6.782815666666666,1.038203888888889,18.0
SIMD,saxpy,i32,7728318,1,0,6.803589666666667,1.0402365555555557,18.0
SIMD,saxpy,i32,7728318,1,1,6.198976777777777,1.1408753333333332,18.0
SIMD,saxpy,i32,10766836,0,0,6.810721166666666,1.0297279444444445,18.0
SIMD,saxpy,i32,10766836,0,1,6.682178833333333,1.0505928333333334,18.0
SIMD,saxpy,i32,10766836,1,0,6.477078444444444,1.0867997222222223,18.0
SIMD,saxpy,i32,10766836,1,1,6.612804833333333,1.0607462777777776,18.0
SIMD,saxpy,i32,15000000,0,0,6.436409166666667,1.0911885555555554,18.0
SIMD,saxpy,i32,15000000,0,1,6.402347222222223,1.0957115,18.0
SIMD,saxpy,i32,15000000,1,0,6.453140777777778,1.086428777777778,18.0
SIMD,saxpy,i32,15000000,1,1,6.442789055555554,1.0873929444444446,18.0
SIMD,stencil,f32,1000,0,0,31.51065855555555,0.3336378333333333,18.0
SIMD,stencil,f32,1000,0,1,29.720626368421055,0.3538684210526315,19.0
SIMD,stencil,f32,1000,1,0,25.88313072222222,0.4057550555555555,18.0
SIMD,stencil,f32,1000,1,1,26.751405777777777,0.3925833333333334,18.0
SIMD,stencil,f32,1393,0,0,23.910161578947367,0.43967726315789474,19.0
SIMD,stencil,f32,1393,0,1,38.896348999999994,0.2700343157894737,19.0
SIMD,stencil,f32,1393,1,0,33.505562055555565,0.3135346666666667,18.0
SIMD,stencil,f32,1393,1,1,34.90176616666666,0.30094922222222226,18.0
SIMD,stencil,f32,1941,0,0,31.078604555555557,0.33787733333333336,18.0
SIMD,stencil,f32,1941,0,1,39.970501210526315,0.2629817894736843,19.0
SIMD,stencil,f32,1941,1,0,35.36345227777778,0.2969679444444444,18.0
SIMD,stencil,f32,1941,1,1,37.15400910526315,0.2827217368421053,19.0
SIMD,stencil,f32,2704,0,0,33.69981742105262,0.3115997894736842,19.0
SIMD,stencil,f32,2704,0,1,43.30004163157894,0.24252563157894735,19.0
SIMD,stencil,f32,2704,1,0,37.78295527777778,0.277983,18.0
SIMD,stencil,f32,2704,1,1,39.48520466666666,0.2659947777777778,18.0
SIMD,stencil,f32,3767,0,0,35.36344336842106,0.2969356315789473,19.0
SIMD,stencil,f32,3767,0,1,45.411171055555556,0.23124788888888892,18.0
SIMD,stencil,f32,3767,1,0,47.33222784210526,0.22188331578947368,19.0
SIMD,stencil,f32,3767,1,1,22.447297263157896,0.46915742105263164,19.0
SIMD,stencil,f32,5248,0,0,46.45665422222222,0.2291045,18.0
SIMD,stencil,f32,5248,0,1,47.30344077777778,0.22197377777777777,18.0
SIMD,stencil,f32,5248,1,0,47.82416311111111,0.21958783333333332,18.0
SIMD,stencil,f32,5248,1,1,31.201238777777778,0.33657266666666663,18.0
SIMD,stencil,f32,7312,0,0,46.58824727777778,0.22538538888888893,18.0
SIMD,stencil,f32,7312,0,1,46.216556157894736,0.22723999999999997,19.0
SIMD,stencil,f32,7312,1,0,17.10665866666666,0.6146465555555556,18.0
SIMD,stencil,f32,7312,1,1,28.132265105263155,0.37325826315789473,19.0
SIMD,stencil,f32,10186,0,0,38.23021233333334,0.2746726111111111,18.0
SIMD,stencil,f32,10186,0,1,45.85775394444445,0.22901527777777778,18.0
SIMD,stencil,f32,10186,1,0,27.790107777777777,0.377954,18.0
SIMD,stencil,f32,10186,1,1,28.078353222222223,0.37396105555555553,18.0
SIMD,stencil,f32,14191,0,0,43.76425283333333,0.2417611666666667,18.0
SIMD,stencil,f32,14191,0,1,27.71273144444444,0.3853538333333333,18.0
SIMD,stencil,f32,14191,1,0,31.38113466666667,0.33459955555555554,18.0
SIMD,stencil,f32,14191,1,1,27.927898631578945,0.37597584210526314,19.0
SIMD,stencil,f32,19771,0,0,48.0503145,0.2185753333333333,18.0
SIMD,stencil,f32,19771,0,1,46.25063061111111,0.2280893888888889,18.0
SIMD,stencil,f32,19771,1,0,31.466486999999997,0.3336941666666666,18.0
SIMD,stencil,f32,19771,1,1,27.942283555555555,0.3757788888888889,18.0
SIMD,stencil,f32,27544,0,0,32.154406333333334,0.32715399999999994,18.0
SIMD,stencil,f32,27544,0,1,48.41930138888889,0.21690755555555555,18.0
SIMD,stencil,f32,27544,1,0,31.566755222222223,0.3326316111111111,18.0
SIMD,stencil,f32,27544,1,1,28.0935265,0.37375344444444447,18.0
SIMD,stencil,f32,38374,0,0,48.557368157894736,0.21630347368421055,19.0
SIMD,stencil,f32,38374,0,1,48.472632684210524,0.21667089473684206,19.0
SIMD,stencil,f32,38374,1,0,31.5544785,0.33276,18.0
SIMD,stencil,f32,38374,1,1,28.06116394444444,0.3741841111111111,18.0
SIMD,stencil,f32,53461,0,0,47.97046678947369,0.21895163157894737,19.0
SIMD,stencil,f32,53461,0,1,46.410576666666664,0.2262438888888889,18.0
SIMD,stencil,f32,53461,1,0,31.12283944444445,0.33737555555555554,18.0
SIMD,stencil,f32,53461,1,1,28.061136222222224,0.37418405555555556,18.0
SIMD,stencil,f32,74480,0,0,42.99050783333334,0.2446200555555556,18.0
SIMD,stencil,f32,74480,0,1,48.20491205555555,0.21782305555555556,18.0
SIMD,stencil,f32,74480,1,0,30.914771944444446,0.3396453888888889,18.0
SIMD,stencil,f32,74480,1,1,27.47093155555556,0.39075800000000005,18.0
SIMD,stencil,f32,103763,0,0,43.83613361111111,0.2399815,18.0
SIMD,stencil,f32,103763,0,1,46.19125733333333,0.22738994444444444,18.0
SIMD,stencil,f32,103763,1,0,29.45686372222222,0.3568607222222222,18.0
