kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,27544,9,0,0,37.402580,0.187153
saxpy,f32,27544,10,0,0,37.427989,0.187026
saxpy,f32,27544,11,0,0,37.529973,0.186518
saxpy,f32,27544,12,0,0,35.590439,0.196682
saxpy,f32,27544,13,0,0,35.845153,0.195284
saxpy,f32,27544,14,0,0,37.402580,0.187153
saxpy,f32,27544,15,0,0,37.632514,0.186009
saxpy,f32,27544,16,0,0,37.453433,0.186899
saxpy,f32,27544,17,0,0,34.177419,0.204814
saxpy,f32,27544,18,0,0,37.000672,0.189186
saxpy,f32,27544,19,0,0,37.351864,0.187407
saxpy,f32,38374,0,0,0,30.482129,0.229643
saxpy,f32,38374,1,0,0,37.223084,0.188055
saxpy,f32,38374,2,0,0,37.277319,0.187782
saxpy,f32,38374,3,0,0,36.000938,0.194439
saxpy,f32,38374,4,0,0,37.313563,0.187599
saxpy,f32,38374,5,0,0,36.068609,0.194075
saxpy,f32,38374,6,0,0,35.337937,0.198087
saxpy,f32,38374,7,0,0,37.404483,0.187143
saxpy,f32,38374,8,0,0,35.649791,0.196355
saxpy,f32,38374,9,0,0,36.136535,0.193710
saxpy,f32,38374,10,0,0,37.205041,0.188147
saxpy,f32,38374,11,0,0,34.951730,0.200276
saxpy,f32,38374,12,0,0,37.223084,0.188055
saxpy,f32,38374,13,0,0,35.633240,0.196446
saxpy,f32,38374,14,0,0,35.031492,0.199820
saxpy,f32,38374,15,0,0,34.573874,0.202465
saxpy,f32,38374,16,0,0,36.972062,0.189332
saxpy,f32,38374,17,0,0,35.031492,0.199820
saxpy,f32,38374,18,0,0,37.241145,0.187964
saxpy,f32,38374,19,0,0,36.324657,0.192707
saxpy,f32,53461,0,0,0,33.572370,0.208505
saxpy,f32,53461,1,0,0,36.594114,0.191288
saxpy,f32,53461,2,0,0,36.456870,0.192008
saxpy,f32,53461,3,0,0,36.644277,0.191026
saxpy,f32,53461,4,0,0,35.833780,0.195346
saxpy,f32,53461,5,0,0,36.795595,0.190240
saxpy,f32,53461,6,0,0,36.820937,0.190109
saxpy,f32,53461,7,0,0,36.770289,0.190371
saxpy,f32,53461,8,0,0,36.644277,0.191026
saxpy,f32,53461,9,0,0,32.941466,0.212498
saxpy,f32,53461,10,0,0,36.099932,0.193906
saxpy,f32,53461,11,0,0,30.921920,0.226377
saxpy,f32,53461,12,0,0,33.635735,0.208112
saxpy,f32,53461,13,0,0,36.002694,0.194430
saxpy,f32,53461,14,0,0,35.857814,0.195215
saxpy,f32,53461,15,0,0,34.140485,0.205035
saxpy,f32,53461,16,0,0,33.012658,0.212040
saxpy,f32,53461,17,0,0,35.092878,0.199471
saxpy,f32,53461,18,0,0,35.978466,0.194561
saxpy,f32,53461,19,0,0,34.206014,0.204642
saxpy,f32,74480,0,0,0,29.674502,0.235893
saxpy,f32,74480,1,0,0,34.935741,0.200368
saxpy,f32,74480,2,0,0,30.816301,0.227153
saxpy,f32,74480,3,0,0,29.174696,0.239934
saxpy,f32,74480,4,0,0,31.015199,0.225696
saxpy,f32,74480,5,0,0,28.936674,0.241908
saxpy,f32,74480,6,0,0,24.773990,0.282554
saxpy,f32,74480,7,0,0,33.733243,0.207510
saxpy,f32,74480,8,0,0,35.400665,0.197736
saxpy,f32,74480,9,0,0,33.074156,0.211646
saxpy,f32,74480,10,0,0,32.132442,0.217848
saxpy,f32,74480,11,0,0,32.194943,0.217425
saxpy,f32,74480,12,0,0,35.459652,0.197407
saxpy,f32,74480,13,0,0,33.558459,0.208591
saxpy,f32,74480,14,0,0,32.090909,0.218130
saxpy,f32,74480,15,0,0,31.184007,0.224474
saxpy,f32,74480,16,0,0,31.769247,0.220339
saxpy,f32,74480,17,0,0,9.041394,0.774217
saxpy,f32,74480,18,0,0,28.336694,0.247030
saxpy,f32,74480,19,0,0,31.776024,0.220292
saxpy,f32,103763,0,0,0,24.409786,0.286770
saxpy,f32,103763,1,0,0,27.220881,0.257156
saxpy,f32,103763,2,0,0,26.976732,0.259483
saxpy,f32,103763,3,0,0,29.062036,0.240864
saxpy,f32,103763,4,0,0,29.745163,0.235332
saxpy,f32,103763,5,0,0,29.242215,0.239380
saxpy,f32,103763,6,0,0,28.143748,0.248723
saxpy,f32,103763,7,0,0,28.231805,0.247947
saxpy,f32,103763,8,0,0,28.285675,0.247475
saxpy,f32,103763,9,0,0,29.308290,0.238840
saxpy,f32,103763,10,0,0,28.884064,0.242348
saxpy,f32,103763,11,0,0,31.245408,0.224033
saxpy,f32,103763,12,0,0,31.109579,0.225011
saxpy,f32,103763,13,0,0,28.270263,0.247610
saxpy,f32,103763,14,0,0,27.068214,0.258606
saxpy,f32,103763,15,0,0,28.056239,0.249499
saxpy,f32,103763,16,0,0,30.704542,0.227979
saxpy,f32,103763,17,0,0,27.741211,0.252332
saxpy,f32,103763,18,0,0,27.756052,0.252197
saxpy,f32,103763,19,0,0,19.173319,0.365091
saxpy,f32,144560,0,0,0,20.972436,0.333771
saxpy,f32,144560,1,0,0,24.982805,0.280193
saxpy,f32,144560,2,0,0,25.984183,0.269395
saxpy,f32,144560,3,0,0,26.052081,0.268693
saxpy,f32,144560,4,0,0,26.103828,0.268160
saxpy,f32,144560,5,0,0,25.953860,0.269709
saxpy,f32,144560,6,0,0,26.322469,0.265933
saxpy,f32,144560,7,0,0,26.115617,0.268039
saxpy,f32,144560,8,0,0,26.120336,0.267990
saxpy,f32,144560,9,0,0,26.662302,0.262543
saxpy,f32,144560,10,0,0,26.329660,0.265860
saxpy,f32,144560,11,0,0,26.741213,0.261768
saxpy,f32,144560,12,0,0,25.156704,0.278256
saxpy,f32,144560,13,0,0,27.543679,0.254142
saxpy,f32,144560,14,0,0,28.276381,0.247556
saxpy,f32,144560,15,0,0,28.196411,0.248259
saxpy,f32,144560,16,0,0,27.970011,0.250268
saxpy,f32,144560,17,0,0,27.276038,0.256636
saxpy,f32,144560,18,0,0,28.133307,0.248815
saxpy,f32,144560,19,0,0,27.779208,0.251987
saxpy,f32,201396,0,0,0,16.174028,0.432793
saxpy,f32,201396,1,0,0,18.931146,0.369761
saxpy,f32,201396,2,0,0,19.778934,0.353912
saxpy,f32,201396,3,0,0,17.982856,0.389260
saxpy,f32,201396,4,0,0,19.542865,0.358187
saxpy,f32,201396,5,0,0,20.009836,0.349828
saxpy,f32,201396,6,0,0,19.916831,0.351462
saxpy,f32,201396,7,0,0,20.149975,0.347395
saxpy,f32,201396,8,0,0,20.202528,0.346491
saxpy,f32,201396,9,0,0,20.183294,0.346821
saxpy,f32,201396,10,0,0,13.399355,0.522413
