kernel,dtype,N,trial,misaligned,tail_multiple,GFLOPs,CPE
saxpy,f32,53461,4,0,0,11.967320,0.434517
saxpy,f32,53461,5,0,0,12.007636,0.433058
saxpy,f32,53461,6,0,0,11.951269,0.435100
saxpy,f32,53461,7,0,0,11.978044,0.434128
saxpy,f32,53461,8,0,0,11.999551,0.433350
saxpy,f32,53461,9,0,0,11.940592,0.435489
saxpy,f32,53461,10,0,0,11.967320,0.434517
saxpy,f32,53461,11,0,0,11.999551,0.433350
saxpy,f32,53461,12,0,0,11.984757,0.433884
saxpy,f32,53461,13,0,0,11.945928,0.435295
saxpy,f32,53461,14,0,0,11.998205,0.433398
saxpy,f32,53461,15,0,0,11.998205,0.433398
saxpy,f32,53461,16,0,0,11.939259,0.435538
saxpy,f32,53461,17,0,0,11.986100,0.433836
saxpy,f32,53461,18,0,0,11.976703,0.434176
saxpy,f32,53461,19,0,0,11.998205,0.433398
saxpy,f32,74480,0,0,0,6.240198,0.833307
saxpy,f32,74480,1,0,0,2.591705,2.006401
saxpy,f32,74480,2,0,0,9.497960,0.547486
saxpy,f32,74480,3,0,0,11.712084,0.443986
saxpy,f32,74480,4,0,0,11.828331,0.439622
saxpy,f32,74480,5,0,0,10.301936,0.504759
saxpy,f32,74480,6,0,0,9.959618,0.522108
saxpy,f32,74480,7,0,0,9.763141,0.532615
saxpy,f32,74480,8,0,0,9.828198,0.529090
saxpy,f32,74480,9,0,0,9.268666,0.561030
saxpy,f32,74480,10,0,0,9.847690,0.528043
saxpy,f32,74480,11,0,0,9.245082,0.562461
saxpy,f32,74480,12,0,0,9.191460,0.565743
saxpy,f32,74480,13,0,0,10.544026,0.493170
saxpy,f32,74480,14,0,0,10.889327,0.477532
saxpy,f32,74480,15,0,0,2.392183,2.173747
saxpy,f32,74480,16,0,0,6.417905,0.810233
saxpy,f32,74480,17,0,0,1.141318,4.556135
saxpy,f32,74480,18,0,0,10.872637,0.478265
saxpy,f32,74480,19,0,0,11.776899,0.441542
saxpy,f32,103763,0,0,0,3.493334,1.488549
saxpy,f32,103763,1,0,0,6.965797,0.746505
saxpy,f32,103763,2,0,0,7.279781,0.714307
saxpy,f32,103763,3,0,0,8.137872,0.638988
saxpy,f32,103763,4,0,0,2.987404,1.740641
saxpy,f32,103763,5,0,0,10.640484,0.488700
saxpy,f32,103763,6,0,0,8.783680,0.592007
saxpy,f32,103763,7,0,0,2.612174,1.990679
saxpy,f32,103763,8,0,0,10.688160,0.486520
saxpy,f32,103763,9,0,0,5.767822,0.901553
saxpy,f32,103763,10,0,0,10.949823,0.474894
saxpy,f32,103763,11,0,0,10.912973,0.476497
saxpy,f32,103763,12,0,0,10.935975,0.475495
saxpy,f32,103763,13,0,0,10.877509,0.478051
saxpy,f32,103763,14,0,0,10.911825,0.476547
saxpy,f32,103763,15,0,0,10.237372,0.507943
saxpy,f32,103763,16,0,0,3.020361,1.721649
saxpy,f32,103763,17,0,0,10.959075,0.474493
saxpy,f32,103763,18,0,0,10.946935,0.475019
saxpy,f32,103763,19,0,0,10.740154,0.484164
saxpy,f32,144560,0,0,0,5.387408,0.965214
saxpy,f32,144560,1,0,0,6.804246,0.764229
