mode,kernel,dtype,access,stride,N,trial,GFLOPs,GiBps,CPE
scalar,saxpy,f32,strided,512,348312,13,91.866544,513.344315,0.056604
scalar,saxpy,f32,strided,512,348312,14,107.304991,599.613362,0.048460
scalar,saxpy,f32,strided,512,348312,15,96.431894,538.855197,0.053924
scalar,saxpy,f32,strided,512,348312,16,114.746170,641.194193,0.045317
scalar,saxpy,f32,strided,512,348312,17,117.434929,656.218804,0.044280
scalar,saxpy,f32,strided,512,348312,18,119.633179,668.502480,0.043466
scalar,saxpy,f32,strided,512,348312,19,117.494350,656.550842,0.044257
scalar,saxpy,f32,gather,1,348312,0,1.921912,10.739522,2.705639
scalar,saxpy,f32,gather,1,348312,1,3.012337,16.832744,1.726235
scalar,saxpy,f32,gather,1,348312,2,2.925136,16.345470,1.777695
scalar,saxpy,f32,gather,1,348312,3,2.994236,16.731598,1.736670
scalar,saxpy,f32,gather,1,348312,4,3.027931,16.919884,1.717344
scalar,saxpy,f32,gather,1,348312,5,3.007993,16.808468,1.728728
scalar,saxpy,f32,gather,1,348312,6,2.377224,13.283772,2.187426
scalar,saxpy,f32,gather,1,348312,7,3.048896,17.037035,1.705535
scalar,saxpy,f32,gather,1,348312,8,2.993297,16.726350,1.737215
scalar,saxpy,f32,gather,1,348312,9,2.844489,15.894823,1.828096
scalar,saxpy,f32,gather,1,348312,10,2.989597,16.705677,1.739365
scalar,saxpy,f32,gather,1,348312,11,3.042691,17.002358,1.709014
scalar,saxpy,f32,gather,1,348312,12,3.006279,16.798893,1.729713
scalar,saxpy,f32,gather,1,348312,13,3.050405,17.045465,1.704692
scalar,saxpy,f32,gather,1,348312,14,2.608541,14.576360,1.993451
scalar,saxpy,f32,gather,1,348312,15,3.308262,18.486354,1.571822
scalar,saxpy,f32,gather,1,348312,16,3.330930,18.613021,1.561126
scalar,saxpy,f32,gather,1,348312,17,3.337553,18.650029,1.558028
scalar,saxpy,f32,gather,1,348312,18,3.287901,18.372578,1.581556
scalar,saxpy,f32,gather,1,348312,19,3.272548,18.286786,1.588976
scalar,saxpy,f32,gather,2,348312,0,2.393905,13.376987,2.172183
scalar,saxpy,f32,gather,2,348312,1,2.544699,14.219612,2.043464
scalar,saxpy,f32,gather,2,348312,2,2.567991,14.349767,2.024929
scalar,saxpy,f32,gather,2,348312,3,2.531034,14.143253,2.054497
scalar,saxpy,f32,gather,2,348312,4,2.563729,14.325949,2.028296
scalar,saxpy,f32,gather,2,348312,5,2.572885,14.377114,2.021078
scalar,saxpy,f32,gather,2,348312,6,2.555827,14.281799,2.034566
scalar,saxpy,f32,gather,2,348312,7,1.129321,6.310574,4.604536
scalar,saxpy,f32,gather,2,348312,8,2.016400,11.267515,2.578853
scalar,saxpy,f32,gather,2,348312,9,2.124696,11.872663,2.447409
scalar,saxpy,f32,gather,2,348312,10,2.237100,12.500771,2.324438
scalar,saxpy,f32,gather,2,348312,11,1.078621,6.027263,4.820971
scalar,saxpy,f32,gather,2,348312,12,2.255125,12.601495,2.305859
scalar,saxpy,f32,gather,2,348312,13,2.561042,14.310939,2.030423
scalar,saxpy,f32,gather,2,348312,14,2.554825,14.276194,2.035365
scalar,saxpy,f32,gather,2,348312,15,2.002357,11.189042,2.596940
scalar,saxpy,f32,gather,2,348312,16,2.566260,14.340093,2.026295
scalar,saxpy,f32,gather,2,348312,17,2.441280,13.641712,2.130031
scalar,saxpy,f32,gather,2,348312,18,2.558390,14.296118,2.032528
scalar,saxpy,f32,gather,2,348312,19,2.564663,14.331171,2.027557
scalar,saxpy,f32,gather,4,348312,0,1.196020,6.683280,4.347755
scalar,saxpy,f32,gather,4,348312,1,0.741771,4.144969,7.010248
scalar,saxpy,f32,gather,4,348312,2,0.760319,4.248613,6.839235
scalar,saxpy,f32,gather,4,348312,3,1.096890,6.129352,4.740675
scalar,saxpy,f32,gather,4,348312,4,1.191218,6.656447,4.365282
scalar,saxpy,f32,gather,4,348312,5,1.539899,8.604855,3.376845
scalar,saxpy,f32,gather,4,348312,6,1.024842,5.726751,5.073953
scalar,saxpy,f32,gather,4,348312,7,1.128706,6.307138,4.607044
scalar,saxpy,f32,gather,4,348312,8,1.333216,7.449925,3.900343
scalar,saxpy,f32,gather,4,348312,9,0.957376,5.349754,5.431514
scalar,saxpy,f32,gather,4,348312,10,1.153462,6.445470,4.508169
scalar,saxpy,f32,gather,4,348312,11,1.336175,7.466458,3.891707
scalar,saxpy,f32,gather,4,348312,12,1.555506,8.692067,3.342964
scalar,saxpy,f32,gather,4,348312,13,0.658465,3.679461,7.897151
scalar,saxpy,f32,gather,4,348312,14,0.721397,4.031119,7.208239
scalar,saxpy,f32,gather,4,348312,15,0.732775,4.094702,7.096307
scalar,saxpy,f32,gather,4,348312,16,0.652254,3.644752,7.972357
scalar,saxpy,f32,gather,4,348312,17,1.327034,7.415382,3.918512
scalar,saxpy,f32,gather,4,348312,18,1.335053,7.460190,3.894976
scalar,saxpy,f32,gather,4,348312,19,1.299672,7.262481,4.001011
scalar,saxpy,f32,gather,8,348312,0,0.742719,4.150264,7.001306
scalar,saxpy,f32,gather,8,348312,1,0.826110,4.616250,6.294560
scalar,saxpy,f32,gather,8,348312,2,0.403113,2.252567,12.899624
scalar,saxpy,f32,gather,8,348312,3,0.551426,3.081335,9.430091
scalar,saxpy,f32,gather,8,348312,4,0.617460,3.450324,8.421605
scalar,saxpy,f32,gather,8,348312,5,0.741972,4.146091,7.008352
scalar,saxpy,f32,gather,8,348312,6,0.699941,3.911225,7.429197
scalar,saxpy,f32,gather,8,348312,7,0.739483,4.132183,7.031940
scalar,saxpy,f32,gather,8,348312,8,0.743407,4.154112,6.994819
scalar,saxpy,f32,gather,8,348312,9,0.736751,4.116918,7.058014
scalar,saxpy,f32,gather,8,348312,10,0.656303,3.667377,7.923173
scalar,saxpy,f32,gather,8,348312,11,0.661439,3.696077,7.861650
scalar,saxpy,f32,gather,8,348312,12,0.660077,3.688470,7.877863
scalar,saxpy,f32,gather,8,348312,13,0.695249,3.885005,7.479337
scalar,saxpy,f32,gather,8,348312,14,0.747035,4.174386,6.960848
scalar,saxpy,f32,gather,8,348312,15,0.908113,5.074474,5.726163
scalar,saxpy,f32,gather,8,348312,16,0.787391,4.399892,6.604086
scalar,saxpy,f32,gather,8,348312,17,0.926604,5.177806,5.611888
scalar,saxpy,f32,gather,8,348312,18,0.936690,5.234164,5.551462
scalar,saxpy,f32,gather,8,348312,19,0.923077,5.158094,5.633333
scalar,saxpy,f32,gather,16,348312,0,0.486956,2.721076,10.678593
scalar,saxpy,f32,gather,16,348312,1,0.461903,2.581084,11.257776
scalar,saxpy,f32,gather,16,348312,2,0.383897,2.145191,13.545302
scalar,saxpy,f32,gather,16,348312,3,0.392834,2.195130,13.237149
scalar,saxpy,f32,gather,16,348312,4,0.363787,2.032816,14.294096
scalar,saxpy,f32,gather,16,348312,5,0.384442,2.148239,13.526088
scalar,saxpy,f32,gather,16,348312,6,0.392758,2.194706,13.239710
scalar,saxpy,f32,gather,16,348312,7,0.393334,2.197927,13.220302
scalar,saxpy,f32,gather,16,348312,8,0.392667,2.194198,13.242770
scalar,saxpy,f32,gather,16,348312,9,0.380414,2.125729,13.669318
scalar,saxpy,f32,gather,16,348312,10,0.338875,1.893613,15.344883
scalar,saxpy,f32,gather,16,348312,11,0.435201,2.431876,11.948496
scalar,saxpy,f32,gather,16,348312,12,0.465742,2.602533,11.164992
scalar,saxpy,f32,gather,16,348312,13,0.474392,2.650873,10.961396
scalar,saxpy,f32,gather,16,348312,14,0.443357,2.477451,11.728694
scalar,saxpy,f32,gather,16,348312,15,0.477629,2.668963,10.887101
scalar,saxpy,f32,gather,16,348312,16,0.486016,2.715823,10.699247
scalar,saxpy,f32,gather,16,348312,17,0.480835,2.686876,10.814515
scalar,saxpy,f32,gather,16,348312,18,0.333958,1.866136,15.570821
scalar,saxpy,f32,gather,16,348312,19,0.365414,2.041913,14.230415
scalar,saxpy,f32,gather,32,348312,0,0.244271,1.364970,21.287840
scalar,saxpy,f32,gather,32,348312,1,0.196222,1.096478,26.500537
scalar,saxpy,f32,gather,32,348312,2,0.211222,1.180293,24.618688
scalar,saxpy,f32,gather,32,348312,3,0.218564,1.221319,23.791711
scalar,saxpy,f32,gather,32,348312,4,0.223027,1.246261,23.315561
scalar,saxpy,f32,gather,32,348312,5,0.187512,1.047806,27.731534
scalar,saxpy,f32,gather,32,348312,6,0.207391,1.158887,25.073430
scalar,saxpy,f32,gather,32,348312,7,0.253743,1.417901,20.493154
scalar,saxpy,f32,gather,32,348312,8,0.268221,1.498804,19.386964
scalar,saxpy,f32,gather,32,348312,9,0.247165,1.381143,21.038560
scalar,saxpy,f32,gather,32,348312,10,0.216937,1.212228,23.970137
scalar,saxpy,f32,gather,32,348312,11,0.172794,0.965564,30.093579
scalar,saxpy,f32,gather,32,348312,12,0.243649,1.361496,21.342159
scalar,saxpy,f32,gather,32,348312,13,0.164845,0.921144,31.544759
scalar,saxpy,f32,gather,32,348312,14,0.162277,0.906793,32.043997
scalar,saxpy,f32,gather,32,348312,15,0.222566,1.243683,23.363886
scalar,saxpy,f32,gather,32,348312,16,0.229712,1.283616,22.637031
scalar,saxpy,f32,gather,32,348312,17,0.236493,1.321507,21.987972
scalar,saxpy,f32,gather,32,348312,18,0.236383,1.320893,21.998191
scalar,saxpy,f32,gather,32,348312,19,0.136423,0.762321,38.116837
scalar,saxpy,f32,gather,64,348312,0,0.232859,1.301203,22.331073
scalar,saxpy,f32,gather,64,348312,1,0.190725,1.065761,27.264327
scalar,saxpy,f32,gather,64,348312,2,0.208124,1.162986,24.985050
scalar,saxpy,f32,gather,64,348312,3,0.207151,1.157545,25.102497
scalar,saxpy,f32,gather,64,348312,4,0.177091,0.989573,29.363424
scalar,saxpy,f32,gather,64,348312,5,0.222613,1.243947,23.358922
scalar,saxpy,f32,gather,64,348312,6,0.156386,0.873873,33.251115
scalar,saxpy,f32,gather,64,348312,7,0.135695,0.758257,38.321112
scalar,saxpy,f32,gather,64,348312,8,0.170586,0.953224,30.483140
scalar,saxpy,f32,gather,64,348312,9,0.114595,0.640348,45.377290
scalar,saxpy,f32,gather,64,348312,10,0.125272,0.700010,41.509761
scalar,saxpy,f32,gather,64,348312,11,0.169169,0.945306,30.738488
scalar,saxpy,f32,gather,64,348312,12,0.191465,1.069892,27.159061
scalar,saxpy,f32,gather,64,348312,13,0.201556,1.126280,25.799315
scalar,saxpy,f32,gather,64,348312,14,0.134767,0.753067,38.585224
scalar,saxpy,f32,gather,64,348312,15,0.137141,0.766334,37.917227
scalar,saxpy,f32,gather,64,348312,16,0.179017,1.000338,29.047449
scalar,saxpy,f32,gather,64,348312,17,0.141242,0.789251,36.816262
scalar,saxpy,f32,gather,64,348312,18,0.104895,0.586145,49.573507
scalar,saxpy,f32,gather,64,348312,19,0.094295,0.526915,55.145981
scalar,saxpy,f32,gather,128,348312,0,0.222480,1.243201,23.372933
scalar,saxpy,f32,gather,128,348312,1,0.225611,1.260700,23.048508
scalar,saxpy,f32,gather,128,348312,2,0.228413,1.276358,22.765758
scalar,saxpy,f32,gather,128,348312,3,0.225388,1.259452,23.071350
scalar,saxpy,f32,gather,128,348312,4,0.234708,1.311535,22.155163
scalar,saxpy,f32,gather,128,348312,5,0.237605,1.327723,21.885035
scalar,saxpy,f32,gather,128,348312,6,0.211204,1.180195,24.620734
scalar,saxpy,f32,gather,128,348312,7,0.234106,1.308172,22.212118
scalar,saxpy,f32,gather,128,348312,8,0.220213,1.230534,23.613546
scalar,saxpy,f32,gather,128,348312,9,0.184435,1.030612,28.194174
scalar,saxpy,f32,gather,128,348312,10,0.200355,1.119570,25.953951
scalar,saxpy,f32,gather,128,348312,11,0.218165,1.219089,23.835222
scalar,saxpy,f32,gather,128,348312,12,0.213295,1.191876,24.379434
scalar,saxpy,f32,gather,128,348312,13,0.210834,1.178127,24.663946
scalar,saxpy,f32,gather,128,348312,14,0.218595,1.221497,23.788240
scalar,saxpy,f32,gather,128,348312,15,0.184428,1.030574,28.195219
scalar,saxpy,f32,gather,128,348312,16,0.223183,1.247133,23.299258
scalar,saxpy,f32,gather,128,348312,17,0.176385,0.985626,29.481014
scalar,saxpy,f32,gather,128,348312,18,0.219090,1.224262,23.734510
scalar,saxpy,f32,gather,128,348312,19,0.231065,1.291174,22.504528
scalar,saxpy,f32,gather,256,348312,0,0.214038,1.196030,24.294771
scalar,saxpy,f32,gather,256,348312,1,0.216674,1.210761,23.999166
scalar,saxpy,f32,gather,256,348312,2,0.188720,1.054556,27.554027
scalar,saxpy,f32,gather,256,348312,3,0.232738,1.300524,22.342740
scalar,saxpy,f32,gather,256,348312,4,0.186430,1.041757,27.892553
scalar,saxpy,f32,gather,256,348312,5,0.188781,1.054898,27.545099
scalar,saxpy,f32,gather,256,348312,6,0.149439,0.835055,34.796841
scalar,saxpy,f32,gather,256,348312,7,0.186765,1.043632,27.842443
scalar,saxpy,f32,gather,256,348312,8,0.176495,0.986245,29.462524
scalar,saxpy,f32,gather,256,348312,9,0.189141,1.056910,27.492653
scalar,saxpy,f32,gather,256,348312,10,0.169917,0.949483,30.603245
scalar,saxpy,f32,gather,256,348312,11,0.221423,1.237296,23.484491
scalar,saxpy,f32,gather,256,348312,12,0.220892,1.234331,23.540909
scalar,saxpy,f32,gather,256,348312,13,0.222239,1.241859,23.398201
scalar,saxpy,f32,gather,256,348312,14,0.215608,1.204804,24.117838
scalar,saxpy,f32,gather,256,348312,15,0.234355,1.309559,22.188582
scalar,saxpy,f32,gather,256,348312,16,0.236024,1.318887,22.031654
scalar,saxpy,f32,gather,256,348312,17,0.218790,1.222583,23.767108
scalar,saxpy,f32,gather,256,348312,18,0.222410,1.242810,23.380294
scalar,saxpy,f32,gather,256,348312,19,0.233141,1.302777,22.304104
scalar,saxpy,f32,gather,512,348312,0,0.189011,1.056180,27.511665
scalar,saxpy,f32,gather,512,348312,1,0.162328,0.907080,32.033852
scalar,saxpy,f32,gather,512,348312,2,0.181158,1.012300,28.704213
scalar,saxpy,f32,gather,512,348312,3,0.164623,0.919903,31.587299
scalar,saxpy,f32,gather,512,348312,4,0.177408,0.991344,29.310986
scalar,saxpy,f32,gather,512,348312,5,0.180417,1.008160,28.822071
scalar,saxpy,f32,gather,512,348312,6,0.183373,1.024678,28.357469
scalar,saxpy,f32,gather,512,348312,7,0.183972,1.028022,28.265229
scalar,saxpy,f32,gather,512,348312,8,0.193471,1.081103,26.877416
scalar,saxpy,f32,gather,512,348312,9,0.141531,0.790864,36.741183
scalar,saxpy,f32,gather,512,348312,10,0.166493,0.930351,31.232568
scalar,saxpy,f32,gather,512,348312,11,0.175985,0.983391,29.548031
scalar,saxpy,f32,gather,512,348312,12,0.144432,0.807079,36.003012
scalar,saxpy,f32,gather,512,348312,13,0.167232,0.934483,31.094473
scalar,saxpy,f32,gather,512,348312,14,0.183352,1.024558,28.360775
scalar,saxpy,f32,gather,512,348312,15,0.186115,1.039997,27.939751
scalar,saxpy,f32,gather,512,348312,16,0.181299,1.013088,28.681879
scalar,saxpy,f32,gather,512,348312,17,0.184251,1.029582,28.222397
scalar,saxpy,f32,gather,512,348312,18,0.136517,0.762846,38.090584
scalar,saxpy,f32,gather,512,348312,19,0.146500,0.818632,35.494891
scalar,saxpy,f32,unit,1,529100,0,4.298376,24.019048,1.209759
scalar,saxpy,f32,unit,1,529100,1,2.163783,12.091077,2.403199
scalar,saxpy,f32,unit,1,529100,2,2.691114,15.037773,1.932285
scalar,saxpy,f32,unit,1,529100,3,3.631110,20.290411,1.432069
scalar,saxpy,f32,unit,1,529100,4,2.876067,16.071277,1.808025
scalar,saxpy,f32,unit,1,529100,5,2.997547,16.750099,1.734752
scalar,saxpy,f32,unit,1,529100,6,3.304067,18.462911,1.573818
scalar,saxpy,f32,unit,1,529100,7,2.802867,15.662240,1.855243
scalar,saxpy,f32,unit,1,529100,8,2.858779,15.974674,1.818958
scalar,saxpy,f32,unit,1,529100,9,4.281281,23.923523,1.214590
scalar,saxpy,f32,unit,1,529100,10,1.019286,5.695703,5.101612
scalar,saxpy,f32,unit,1,529100,11,2.590079,14.473193,2.007661
scalar,saxpy,f32,unit,1,529100,12,3.481036,19.451802,1.493808
scalar,saxpy,f32,unit,1,529100,13,1.872546,10.463665,2.776968
scalar,saxpy,f32,unit,1,529100,14,3.161892,17.668450,1.644585
scalar,saxpy,f32,unit,1,529100,15,0.618369,3.455404,8.409224
scalar,saxpy,f32,unit,1,529100,16,3.981054,22.245873,1.306187
scalar,saxpy,f32,unit,1,529100,17,2.682471,14.989476,1.938511
scalar,saxpy,f32,unit,1,529100,18,1.856039,10.371424,2.801666
scalar,saxpy,f32,unit,1,529100,19,2.290218,12.797593,2.270526
scalar,saxpy,f32,strided,2,529100,0,3.156432,17.637936,1.647430
scalar,saxpy,f32,strided,2,529100,1,4.950643,27.663875,1.050369
scalar,saxpy,f32,strided,2,529100,2,3.903962,21.815085,1.331980
scalar,saxpy,f32,strided,2,529100,3,3.996691,22.333254,1.301076
scalar,saxpy,f32,strided,2,529100,4,2.986010,16.685629,1.741455
scalar,saxpy,f32,strided,2,529100,5,2.916960,16.299782,1.782678
scalar,saxpy,f32,strided,2,529100,6,3.803957,21.256267,1.366998
scalar,saxpy,f32,strided,2,529100,7,3.614972,20.200232,1.438462
scalar,saxpy,f32,strided,2,529100,8,3.489668,19.500041,1.490113
scalar,saxpy,f32,strided,2,529100,9,3.942094,22.028168,1.319096
scalar,saxpy,f32,strided,2,529100,10,4.264116,23.827603,1.219479
scalar,saxpy,f32,strided,2,529100,11,4.495957,25.123120,1.156595
scalar,saxpy,f32,strided,2,529100,12,3.269965,18.272355,1.590231
scalar,saxpy,f32,strided,2,529100,13,3.540184,19.782321,1.468850
scalar,saxpy,f32,strided,2,529100,14,4.585339,25.622580,1.134049
scalar,saxpy,f32,strided,2,529100,15,4.304706,24.054418,1.207980
scalar,saxpy,f32,strided,2,529100,16,4.526207,25.292152,1.148865
scalar,saxpy,f32,strided,2,529100,17,4.724402,26.399656,1.100668
scalar,saxpy,f32,strided,2,529100,18,2.965275,16.569767,1.753631
scalar,saxpy,f32,strided,2,529100,19,5.199770,29.055979,1.000044
scalar,saxpy,f32,strided,4,529100,0,5.807744,32.453299,0.895356
scalar,saxpy,f32,strided,4,529100,1,8.235724,46.020697,0.631396
scalar,saxpy,f32,strided,4,529100,2,3.492974,19.518514,1.488703
scalar,saxpy,f32,strided,4,529100,3,5.765375,32.216544,0.901936
scalar,saxpy,f32,strided,4,529100,4,7.677073,42.898986,0.677342
scalar,saxpy,f32,strided,4,529100,5,6.830270,38.167105,0.761317
scalar,saxpy,f32,strided,4,529100,6,6.833445,38.184851,0.760963
scalar,saxpy,f32,strided,4,529100,7,6.840203,38.222616,0.760211
scalar,saxpy,f32,strided,4,529100,8,6.679839,37.326507,0.778462
scalar,saxpy,f32,strided,4,529100,9,5.541707,30.966700,0.938339
scalar,saxpy,f32,strided,4,529100,10,8.421002,47.056018,0.617504
scalar,saxpy,f32,strided,4,529100,11,8.377336,46.812015,0.620722
scalar,saxpy,f32,strided,4,529100,12,8.393750,46.903730,0.619509
scalar,saxpy,f32,strided,4,529100,13,8.366739,46.752795,0.621509
scalar,saxpy,f32,strided,4,529100,14,8.399546,46.936121,0.619081
scalar,saxpy,f32,strided,4,529100,15,6.827361,38.150853,0.761641
scalar,saxpy,f32,strided,4,529100,16,8.192622,45.779842,0.634717
scalar,saxpy,f32,strided,4,529100,17,5.479353,30.618269,0.949017
scalar,saxpy,f32,strided,4,529100,18,4.770943,26.659723,1.089931
scalar,saxpy,f32,strided,4,529100,19,6.384083,35.673842,0.814526
scalar,saxpy,f32,strided,8,529100,0,3.421904,19.121381,1.519622
scalar,saxpy,f32,strided,8,529100,1,6.890579,38.504111,0.754654
scalar,saxpy,f32,strided,8,529100,2,8.194144,45.788350,0.634600
scalar,saxpy,f32,strided,8,529100,3,6.404251,35.786541,0.811961
scalar,saxpy,f32,strided,8,529100,4,6.403050,35.779828,0.812113
scalar,saxpy,f32,strided,8,529100,5,7.443673,41.594764,0.698580
scalar,saxpy,f32,strided,8,529100,6,8.269126,46.207340,0.628845
scalar,saxpy,f32,strided,8,529100,7,8.612915,48.128415,0.603744
scalar,saxpy,f32,strided,8,529100,8,8.501579,47.506273,0.611651
scalar,saxpy,f32,strided,8,529100,9,8.618668,48.160558,0.603342
scalar,saxpy,f32,strided,8,529100,10,8.568907,47.882498,0.606845
scalar,saxpy,f32,strided,8,529100,11,8.623092,48.185282,0.603032
scalar,saxpy,f32,strided,8,529100,12,8.599547,48.053711,0.604683
scalar,saxpy,f32,strided,8,529100,13,8.613196,48.129982,0.603725
scalar,saxpy,f32,strided,8,529100,14,8.111920,45.328887,0.641032
scalar,saxpy,f32,strided,8,529100,15,8.518346,47.599965,0.610447
scalar,saxpy,f32,strided,8,529100,16,8.183498,45.728861,0.635425
scalar,saxpy,f32,strided,8,529100,17,7.008179,39.161252,0.741990
scalar,saxpy,f32,strided,8,529100,18,7.151740,39.963459,0.727096
scalar,saxpy,f32,strided,8,529100,19,7.177205,40.105761,0.724516
scalar,saxpy,f32,strided,16,529100,0,5.184485,28.970566,1.002993
scalar,saxpy,f32,strided,16,529100,1,6.481249,36.216801,0.802314
scalar,saxpy,f32,strided,16,529100,2,5.695739,31.827423,0.912963
scalar,saxpy,f32,strided,16,529100,3,5.115859,28.587088,1.016447
scalar,saxpy,f32,strided,16,529100,4,2.781948,15.545343,1.869194
scalar,saxpy,f32,strided,16,529100,5,4.705914,26.296342,1.104993
scalar,saxpy,f32,strided,16,529100,6,5.067716,28.318072,1.026103
scalar,saxpy,f32,strided,16,529100,7,5.401460,30.183009,0.962703
scalar,saxpy,f32,strided,16,529100,8,6.146822,34.348045,0.845966
scalar,saxpy,f32,strided,16,529100,9,5.429256,30.338332,0.957774
scalar,saxpy,f32,strided,16,529100,10,4.370037,24.419483,1.189921
scalar,saxpy,f32,strided,16,529100,11,3.737097,20.882654,1.391455
scalar,saxpy,f32,strided,16,529100,12,4.370921,24.424425,1.189681
scalar,saxpy,f32,strided,16,529100,13,4.744313,26.510914,1.096049
scalar,saxpy,f32,strided,16,529100,14,5.552815,31.028773,0.936462
scalar,saxpy,f32,strided,16,529100,15,4.335890,24.228674,1.199292
scalar,saxpy,f32,strided,16,529100,16,4.156895,23.228461,1.250934
scalar,saxpy,f32,strided,16,529100,17,3.490566,19.505058,1.489730
scalar,saxpy,f32,strided,16,529100,18,2.780025,15.534603,1.870486
scalar,saxpy,f32,strided,16,529100,19,5.307320,29.656962,0.979779
scalar,saxpy,f32,strided,32,529100,0,10.332269,57.736053,0.503278
scalar,saxpy,f32,strided,32,529100,1,12.907397,72.125699,0.402870
scalar,saxpy,f32,strided,32,529100,2,12.211785,68.238665,0.425818
scalar,saxpy,f32,strided,32,529100,3,12.102290,67.626813,0.429671
scalar,saxpy,f32,strided,32,529100,4,9.204781,51.435720,0.564924
scalar,saxpy,f32,strided,32,529100,5,10.389891,58.058040,0.500486
scalar,saxpy,f32,strided,32,529100,6,8.411765,47.004398,0.618182
scalar,saxpy,f32,strided,32,529100,7,7.930750,44.316520,0.655676
scalar,saxpy,f32,strided,32,529100,8,11.789347,65.878110,0.441076
scalar,saxpy,f32,strided,32,529100,9,11.628060,64.976850,0.447194
scalar,saxpy,f32,strided,32,529100,10,10.934077,61.098918,0.475577
scalar,saxpy,f32,strided,32,529100,11,10.234339,57.188828,0.508093
scalar,saxpy,f32,strided,32,529100,12,10.989947,61.411113,0.473160
scalar,saxpy,f32,strided,32,529100,13,7.991481,44.655882,0.650693
scalar,saxpy,f32,strided,32,529100,14,10.790802,60.298305,0.481892
scalar,saxpy,f32,strided,32,529100,15,10.681983,59.690233,0.486801
scalar,saxpy,f32,strided,32,529100,16,10.973194,61.317502,0.473882
scalar,saxpy,f32,strided,32,529100,17,8.423483,47.069877,0.617322
scalar,saxpy,f32,strided,32,529100,18,11.083181,61.932103,0.469179
scalar,saxpy,f32,strided,32,529100,19,6.391139,35.713270,0.813627
scalar,saxpy,f32,strided,64,529100,0,19.437913,108.617805,0.267518
scalar,saxpy,f32,strided,64,529100,1,21.962559,122.725360,0.236767
scalar,saxpy,f32,strided,64,529100,2,23.808131,133.038299,0.218413
scalar,saxpy,f32,strided,64,529100,3,23.754153,132.736673,0.218909
scalar,saxpy,f32,strided,64,529100,4,24.896480,139.119925,0.208865
scalar,saxpy,f32,strided,64,529100,5,24.626484,137.611201,0.211155
scalar,saxpy,f32,strided,64,529100,6,24.663217,137.816466,0.210840
scalar,saxpy,f32,strided,64,529100,7,25.908968,144.777643,0.200703
scalar,saxpy,f32,strided,64,529100,8,25.354002,141.676529,0.205096
scalar,saxpy,f32,strided,64,529100,9,25.214449,140.896714,0.206231
scalar,saxpy,f32,strided,64,529100,10,25.759494,143.942388,0.201867
scalar,saxpy,f32,strided,64,529100,11,25.943905,144.972867,0.200432
scalar,saxpy,f32,strided,64,529100,12,25.831808,144.346474,0.201302
scalar,saxpy,f32,strided,64,529100,13,25.938182,144.940885,0.200477
scalar,saxpy,f32,strided,64,529100,14,23.197492,129.626089,0.224162
scalar,saxpy,f32,strided,64,529100,15,22.283524,124.518895,0.233356
scalar,saxpy,f32,strided,64,529100,16,23.690338,132.380077,0.219499
scalar,saxpy,f32,strided,64,529100,17,20.289911,113.378711,0.256285
scalar,saxpy,f32,strided,64,529100,18,20.600775,115.115800,0.252418
scalar,saxpy,f32,strided,64,529100,19,20.502587,114.567130,0.253627
scalar,saxpy,f32,strided,128,529100,0,33.364863,186.440702,0.155853
scalar,saxpy,f32,strided,128,529100,1,32.200347,179.933460,0.161489
scalar,saxpy,f32,strided,128,529100,2,31.593718,176.543658,0.164590
scalar,saxpy,f32,strided,128,529100,3,30.900861,172.672019,0.168280
scalar,saxpy,f32,strided,128,529100,4,31.910980,178.316495,0.162953
scalar,saxpy,f32,strided,128,529100,5,38.478601,215.015937,0.135140
scalar,saxpy,f32,strided,128,529100,6,38.319754,214.128310,0.135700
scalar,saxpy,f32,strided,128,529100,7,38.271248,213.857262,0.135872
scalar,saxpy,f32,strided,128,529100,8,37.861820,211.569405,0.137342
scalar,saxpy,f32,strided,128,529100,9,38.278170,213.895941,0.135848
scalar,saxpy,f32,strided,128,529100,10,39.303224,219.623878,0.132305
scalar,saxpy,f32,strided,128,529100,11,39.097022,218.471636,0.133002
scalar,saxpy,f32,strided,128,529100,12,11.736391,65.582198,0.443066
scalar,saxpy,f32,strided,128,529100,13,31.732038,177.316579,0.163872
scalar,saxpy,f32,strided,128,529100,14,31.175795,174.208328,0.166796
scalar,saxpy,f32,strided,128,529100,15,31.277155,174.774726,0.166256
scalar,saxpy,f32,strided,128,529100,16,30.838725,172.324803,0.168619
scalar,saxpy,f32,strided,128,529100,17,31.582403,176.480430,0.164649
scalar,saxpy,f32,strided,128,529100,18,31.547566,176.285761,0.164830
scalar,saxpy,f32,strided,128,529100,19,31.517498,176.117745,0.164988
scalar,saxpy,f32,strided,256,529100,0,33.545728,187.451364,0.155012
scalar,saxpy,f32,strided,256,529100,1,39.329518,219.770805,0.132216
scalar,saxpy,f32,strided,256,529100,2,76.360225,426.696009,0.068098
scalar,saxpy,f32,strided,256,529100,3,77.700272,434.184102,0.066924
scalar,saxpy,f32,strided,256,529100,4,79.936546,446.680261,0.065052
scalar,saxpy,f32,strided,256,529100,5,79.773841,445.771074,0.065184
scalar,saxpy,f32,strided,256,529100,6,84.024138,469.521462,0.061887
scalar,saxpy,f32,strided,256,529100,7,83.427941,466.189947,0.062329
scalar,saxpy,f32,strided,256,529100,8,84.446573,471.881996,0.061577
scalar,saxpy,f32,strided,256,529100,9,60.851064,340.031817,0.085455
